"X","Y"
11,74.64
11,68.31
11,72.83
11,68.07
11,69.66
11,73.43
11,65.55
11,71.83
11,66.2
11,70.41
11,70.33
11,67.48
11,67.17
11,79.97
11,70.72
11,66.9
11,77.91
11,71.83
11,70.44
11,84.35
11,72.4
11,70.93
11,78.35
11,73.44
11,68.23
11,67.71
11,73.5
11,76.79
11,66.93
11,70.9
11,75.62
11,68.6
11,63.03
11,77.46
11,79.61
11,72.46
11,74.06
11,64.41
11,68.23
11,71.11
11,73.49
11,68.76
11,63.94
11,68.08
11,69.5
11,68.44
11,61.49
11,72.65
11,73.93
11,69.07
11,65.55
11,74.1
11,68.78
11,64.2
11,73.65
11,72.7
11,64.35
11,67.84
11,72.14
11,73.73
11,62.8
11,74.47
11,71.66
11,69.77
11,72.4
11,70.37
11,70.94
11,68.39
11,72.96
11,66.93
11,76.01
11,72.04
11,68.93
11,60.89
11,68.87
11,77.63
11,66.26
11,67.91
11,76.1
11,66.25
11,59.13
11,65.28
11,66.23
11,74.55
11,66.93
11,64.69
11,70.49
11,69.09
11,65.72
11,62.9
11,67.13
11,60.97
11,76.11
11,74.92
11,71.7
11,70.91
11,68.08
11,72.64
11,70.89
11,77.28
11,71.83
11,77.62
11,66.72
11,75.9
11,67.46
11,77.76
11,68.11
11,69.88
11,68.68
11,65.72
11,78
11,69.94
11,62.54
11,71.26
11,71.62
11,77.15
11,64.56
11,73.68
11,70.55
11,68.6
11,67.99
11,77.38
11,70.96
11,67.95
11,67.37
11,72.19
11,68.85
11,77.58
11,80.25
11,71.28
11,70.1
11,71.11
11,64.25
11,58.08
11,72.79
11,77.26
11,70.45
11,70.69
11,74.71
11,69.39
11,75.32
11,70.58
11,65.67
11,74.27
11,71.56
11,72.29
11,64.2
11,78.02
11,72.86
11,71.26
11,77.5
11,65.41
11,82.28
11,64.28
11,76.17
11,74.73
11,74.83
11,61.89
11,66.43
11,71.99
11,74.18
11,74.61
11,68.2
11,75.56
11,70.28
11,76.09
11,68.98
11,66.8
11,71.65
11,73.06
11,70.83
11,67.73
11,66.17
11,71.31
11,68.05
11,69.84
11,74.76
11,69.98
11,73.97
11,62.49
11,72.75
11,78.22
11,74.1
11,65.43
11,74.5
11,73.34
11,68.57
11,74.47
11,68.13
11,66.71
11,68.56
11,77.92
11,67.84
11,68.23
11,69.07
11,71.72
11,75.12
11,74.97
11,71.63
11,69.68
11,71.49
11,74.34
11,75.57
11,72.61
11,72.77
11,68.1
11,68.13
11,65.56
11,70.23
11,70.73
11,64.13
11,65.25
11,71.01
11,66.77
11,70.67
11,74.18
11,67.82
11,64.66
11,67.75
11,67.43
11,72.01
11,64.51
11,71.98
11,73.57
11,77.87
11,65.78
11,70.86
11,63.69
11,76.45
11,74.62
11,78.04
11,72.33
11,69.05
11,68.49
11,68.78
11,70.1
11,66.16
11,70.83
11,79.27
11,56.58
11,71.65
11,68.25
11,68.06
11,75.5
11,70.38
11,72.53
11,73.39
11,66.26
11,72.73
11,73.01
11,74.1
11,74.92
11,69.69
11,75.41
11,76.47
11,76.08
11,80.07
11,73.87
11,65.56
11,62.3
11,75
11,68.82
11,82.8
11,67.06
11,76.58
11,73.91
11,61.5
11,73.53
11,67.64
11,69.51
11,64.66
11,71.77
11,69.38
11,70.08
11,70.39
11,70.83
11,72.61
11,73.47
11,67.97
11,75.62
11,68.1
11,66.37
11,69.92
11,79.63
11,69.57
11,70.39
11,70.23
11,75.79
11,68.75
11,64.57
11,62.82
11,74.11
11,75.73
11,71.12
11,67.44
11,63.65
11,70.14
11,64.31
11,82.39
11,73.55
11,77.5
11,71.05
11,74.44
11,63.47
11,64.66
11,65.83
11,60.59
11,78.9
11,65.67
11,75.55
11,70.03
11,74.93
11,63.61
11,74.37
11,70.86
11,72.14
11,66.85
11,74.39
11,71.51
11,67.29
11,66.03
11,68.66
11,71.75
11,62.66
11,69.35
11,71.92
11,65.79
11,75.46
11,75.03
11,65.56
11,78.88
11,67.59
11,73.92
11,66.74
11,73.28
11,64.96
11,62.08
11,73.47
11,61.96
11,71.28
11,62.81
11,67.5
11,73.71
11,62.11
11,71.74
11,65.87
11,63.47
11,71.97
11,70.52
11,71.16
11,69.06
11,76.09
11,81.15
11,68.41
11,71.81
11,76.76
11,69.44
11,71.99
11,74.71
11,69.21
11,69.42
11,69.15
11,69.06
11,69.06
11,69.55
11,71.92
11,72.92
11,70.51
11,72.94
11,70.77
11,65.63
11,78.42
11,73.64
11,57.56
11,66.8
11,67.36
11,73.67
11,68.86
11,76.96
11,81.99
11,70.42
11,68.62
11,74.48
11,77.29
11,69.73
11,73.8
11,75.43
11,80.04
11,71.43
11,68.18
11,70.25
11,63.77
11,65.09
11,67.52
11,75.54
11,67.22
11,68.02
11,72.48
11,64.12
11,61.8
11,73.88
11,69.72
11,66.57
11,66.61
11,70.97
11,76.41
11,69.45
11,71.47
11,77.72
11,71.11
11,67
11,64.88
11,77.65
11,73.25
11,69.26
11,73.88
11,70.06
11,73.42
11,66.22
11,68.88
11,63.27
11,68.82
11,69.15
11,65.64
11,71.02
11,71.32
11,76.22
11,78.96
11,70.46
11,69.15
11,63.18
11,73.19
11,67.62
11,76.52
11,70.65
11,69.65
11,66.1
11,63.49
11,64.8
11,78.45
11,74.47
11,69.03
11,73.95
11,73.16
11,68.3
11,66.63
11,71.38
11,68.69
11,67.34
11,68.45
11,68.34
11,68.58
11,73.99
11,68.86
11,64.88
11,61.13
11,69.49
11,62.07
11,72.44
11,77.4
11,69.81
11,76.36
11,69.26
11,75.78
11,64.63
11,82.36
11,66.02
11,70.08
11,64.99
11,69.42
11,68.62
11,69.54
11,71.02
11,62.42
11,69.08
11,63.24
11,63.64
11,71.76
11,71.83
11,71.45
11,63.62
11,70.19
11,69.11
11,80.08
11,71.64
11,73.01
11,68.81
11,66.42
11,70.38
11,61.75
11,75.4
11,65.98
11,69.76
11,69.75
11,68.3
11,71.86
11,70.34
11,74.26
11,75.57
11,69.1
11,68.82
11,59.48
11,64.82
11,75.4
11,69.82
11,62.47
11,69.57
11,68.64
11,70.73
11,71.63
11,74.95
11,72.18
11,73.05
11,66.32
11,73.93
11,66.84
11,65.96
11,78.31
11,70.08
11,75.18
11,67.32
11,61.68
11,71.6
11,72.72
11,77.73
11,65.25
11,74.01
11,77.16
11,72.44
11,67.82
11,74.32
11,72.29
11,68.55
11,67.99
11,72.64
11,70.57
11,70.63
11,74.08
11,73.56
11,64.48
11,75.08
11,72.77
11,71.69
11,71.92
11,67.12
11,68.31
11,65.56
11,70.07
11,79.5
11,78.29
11,69.06
11,76.52
11,65.2
11,70.5
11,71.45
11,66.99
11,65.57
11,66.58
11,64.12
11,71.16
11,75.95
11,64.22
11,70.11
11,67.98
11,68.4
11,65.43
11,63.15
11,76.09
11,71.68
11,67.18
11,64.35
11,77.8
11,71.44
11,66.71
11,76.84
11,73.4
11,72.87
11,72.89
11,81.09
11,72.94
11,70.54
11,75.11
11,66.04
11,73.2
11,69.47
11,73.87
11,73.52
11,63.94
11,64.32
11,71.38
11,73.47
11,62.96
11,70.03
11,69.36
11,70.28
11,72.58
11,79.19
11,70.45
11,66.71
11,64.17
11,75.79
11,75.89
11,69.99
11,70.22
11,71.13
11,79.02
11,73.31
11,67.9
11,65.77
11,67.7
11,71.88
11,66.59
11,68.65
11,74.4
11,69.11
11,62.62
11,67.76
11,71.34
11,70.63
11,78.35
11,72.43
11,68.48
11,68.33
11,68.89
11,64.88
11,69.41
11,77.52
11,69.25
11,69.88
11,70.8
11,66.56
11,64.9
11,72.05
11,67.68
11,64.06
11,64.99
11,70.59
11,64.13
11,72.01
11,68.63
11,72.61
11,65.11
11,70.69
11,68.51
11,68.97
11,69.7
11,71.44
11,64.05
11,67.26
11,65.27
11,71.44
11,68.41
11,68.08
11,73.88
11,68.43
11,79.37
11,61.41
11,74.19
11,71.43
11,71.66
11,72.36
11,73.32
11,71.26
11,69.38
11,69.76
11,74.54
11,64.55
11,72.52
11,79.03
11,65.7
11,77.72
11,76.15
11,67.37
11,72.29
11,64.24
11,72.99
11,67.09
11,75.25
11,74.16
11,72.18
11,75.56
11,63.71
11,64.59
11,67.41
11,75.78
11,72.65
11,73.07
11,74.96
11,77.86
11,67.33
11,66.09
11,71.73
11,70.47
11,77.93
11,79.85
11,67.97
11,67.02
11,77.62
11,58.92
11,72.73
11,73.1
11,69.54
11,62.49
11,70.13
11,80.54
11,69.17
11,63.44
11,68.23
11,64.88
11,60.36
11,73.47
11,65.44
11,71.89
11,67.21
11,71.27
11,73.96
11,69.07
11,67.24
11,71.21
11,64.99
11,73.58
11,73.7
11,71.44
11,71.73
11,72.88
11,72.96
11,73.87
11,64.5
11,76.91
11,64.99
11,60.74
11,73.98
11,75.62
11,70.34
11,78.13
11,65.37
11,62.31
11,72.61
11,70
11,64.12
11,71.68
11,61.18
11,68.95
11,62.52
11,71.89
11,75.11
11,74.14
11,71.62
11,64.84
11,74.18
11,73.18
11,72.89
11,65.41
11,71.69
11,66.31
11,78.14
11,71.37
11,69.53
11,64.91
11,75.03
11,75.27
11,64.67
11,71.67
11,67.83
11,72.88
11,70.9
11,70.76
11,68.91
11,67.1
11,69.01
11,72.36
11,67.09
11,71.29
11,71.05
11,66.96
11,69.15
11,70.45
11,70.49
11,67.01
11,70.46
11,65.86
11,68.18
11,68.64
11,60.88
11,75.93
11,74.74
11,68.36
11,68.75
11,75.45
11,68.5
11,72.99
11,67.25
11,68.8
11,71.51
11,67.98
11,72.42
11,65.86
11,69.43
11,83.12
11,62.06
11,70.78
11,56.99
11,72.12
11,76.67
11,74.27
11,68.68
11,70.12
11,67.38
11,67.85
11,69.29
11,70.13
11,71.98
11,74.41
11,75.12
11,69.59
11,72.28
11,71.75
11,73.07
11,65.32
11,71.81
11,71.95
11,66.21
11,75.07
11,74.38
11,63.57
11,72.22
11,69.89
11,71.93
11,80.69
11,71.17
11,72.79
11,65.5
11,74.45
11,70.99
11,67.4
11,70.73
11,74.61
11,69.54
11,74.37
11,75.41
11,73.35
11,68.9
11,66.89
11,71.11
11,67.64
11,82.1
11,66.75
11,62.45
11,70.99
11,73.66
11,73.02
11,76.77
11,76.77
11,69.01
11,74.92
11,65.71
11,60.95
11,75.41
11,68.84
11,77.05
11,71.03
11,72.36
11,79.9
11,67.61
11,66.15
11,67.01
11,68.16
11,70.56
11,71.14
11,72.3
11,66.11
11,76.26
11,69.51
11,78.06
11,74.39
11,73.09
11,75.95
11,62.12
11,67.5
11,67.43
11,66.68
11,66.23
11,71.27
11,68.75
11,65.01
11,57.73
11,63.04
11,70.81
11,65.87
11,76.18
11,64.09
11,77.59
11,72.07
11,75.23
11,70.75
11,69.6
11,69.67
11,67.44
11,64.63
11,65.25
11,66.94
11,73.48
11,70.92
11,65.8
11,71.34
11,59.02
11,68.67
11,71.96
11,68.47
11,76.29
11,79.45
11,74.66
11,74.81
11,68.15
11,67.41
11,73.29
11,74.57
11,72.37
11,67.61
11,72.15
11,74.1
11,76.34
11,65.89
11,61.24
11,74.17
11,76.33
11,70.51
11,65.22
11,66.72
11,65.61
11,72.32
11,68.56
11,66.15
11,67.32
11,79.39
11,71.29
11,67.48
11,68.65
11,71.57
11,72.19
11,63.35
11,70.41
11,66.22
11,67.31
11,69.33
11,75.54
11,70.79
11,74.47
11,72.49
11,69.81
11,71.78
11,68.3
11,71.16
11,67.46
11,69.52
11,76.71
11,67.35
11,64.02
11,74.72
11,57.93
11,60.59
11,73.78
11,65.29
11,61.52
11,75.34
11,71.93
11,65.35
11,78.67
11,64.44
11,62.94
11,69.19
11,77.5
11,67.85
11,68.65
11,76.12
11,72.27
11,66.98
11,67.86
11,68.18
11,73.99
11,65.03
11,72.85
11,71.78
11,67.71
13,55.54
13,57.3
13,65.09
13,60.73
13,64.43
13,57.23
13,59.36
13,58.26
13,60.56
13,59.25
13,68.64
13,60.29
13,64.26
13,57.2
13,56.91
13,60.74
13,62.37
13,58.24
13,57.89
13,53.95
13,49.92
13,59.16
13,59.2
13,56.78
13,60.33
13,62.74
13,57.89
13,63.9
13,60.82
13,61.39
13,56.94
13,59.98
13,60.18
13,75.15
13,69.1
13,54.69
13,74.34
13,51.07
13,56.6
13,55.49
13,60.08
13,60.85
13,58.1
13,51.28
13,59.23
13,58.99
13,56.25
13,64.11
13,62.66
13,60.25
13,55.01
13,57.67
13,54.92
13,59.76
13,65.73
13,62.55
13,61.34
13,67.35
13,59.05
13,62.73
13,63.2
13,62.46
13,60.01
13,60.88
13,58.45
13,54.5
13,63.61
13,58.8
13,64.02
13,60.76
13,60.57
13,64.56
13,60.56
13,63.31
13,60.66
13,62.24
13,59.48
13,61.84
13,51.02
13,62.06
13,59.6
13,63.04
13,66.3
13,64.81
13,65.55
13,57.34
13,53.7
13,61.56
13,59.87
13,58.04
13,57.12
13,58.28
13,65.48
13,58.5
13,60.13
13,52.81
13,60.58
13,52.64
13,68.84
13,61.21
13,61.72
13,64.37
13,61.86
13,54.58
13,50.61
13,53.67
13,49.53
13,52.13
13,59.56
13,58.88
13,53.67
13,60.73
13,64.71
13,62.67
13,55.15
13,58.39
13,68.44
13,58.33
13,60.21
13,63.14
13,57.66
13,53.08
13,63.54
13,59.91
13,61.2
13,56.05
13,55
13,59.26
13,58.2
13,59.48
13,60.39
13,62.54
13,64.14
13,64.35
13,53.6
13,63.43
13,58.93
13,60.07
13,57.4
13,55.28
13,64.48
13,58.95
13,61.84
13,54.91
13,52.64
13,61.76
13,56.16
13,61.54
13,56.9
13,58.63
13,66.28
13,67.96
13,61.07
13,61.05
13,60.73
13,65.77
13,55.12
13,62.23
13,61.72
13,59.6
13,63.36
13,59.84
13,64.49
13,53.87
13,58.97
13,62.7
13,55.46
13,52.79
13,53.3
13,55.9
13,61.52
13,56.69
13,68.81
13,63.94
13,67.69
13,62.97
13,62.33
13,64.6
13,50.91
13,66.67
13,65.35
13,67.5
13,64.59
13,62.74
13,64.59
13,56.42
13,62.99
13,61.85
13,60.16
13,55.63
13,59.47
13,63.02
13,64.22
13,52.65
13,63.37
13,53.73
13,51.19
13,59.1
13,52.02
13,58.75
13,68.83
13,63.74
13,56.71
13,57.75
13,55.99
13,65.15
13,64.58
13,63.95
13,60.4
13,61.16
13,60.23
13,59.58
13,62.41
13,55.34
13,59.16
13,54.39
13,59.97
13,64.74
13,53.99
13,63.49
13,68.21
13,61.23
13,59.38
13,50.3
13,56.73
13,63.12
13,50
13,62.95
13,58.6
13,59.27
13,52.1
13,61.69
13,63.27
13,60.79
13,57.94
13,55.1
13,58.04
13,67.77
13,58.73
13,61.51
13,63.54
13,53.42
13,65.13
13,63.85
13,57.8
13,56.87
13,65.76
13,55.74
13,54.98
13,64.81
13,62.39
13,55.15
13,59.96
13,62.25
13,57.36
13,58.67
13,55.01
13,51.27
13,60.01
13,47.93
13,60.53
13,62.38
13,56.04
13,67.07
13,60.77
13,62.93
13,56.22
13,54.61
13,57.8
13,62.29
13,54.8
13,63.82
13,55.7
13,52.74
13,59.06
13,63.5
13,57.43
13,58.64
13,62.25
13,65.77
13,56.66
13,59.73
13,58.95
13,56.86
13,62.07
13,59.37
13,65.01
13,60.24
13,57.11
13,53.21
13,59.18
13,58.71
13,57.28
13,61.92
13,61.68
13,60.36
13,57.64
13,69.89
13,56.99
13,51.96
13,55.98
13,59.33
13,59.82
13,62.83
13,54.48
13,53.24
13,52.29
13,68.7
13,56.78
13,62.81
13,62.77
13,63.42
13,56.9
13,58.56
13,67.13
13,57.57
13,59.71
13,56.15
13,55.49
13,57.16
13,69.31
13,60.24
13,58.03
13,64.37
13,59.58
13,68.53
13,52.8
13,54.74
13,59.39
13,66.18
13,64.69
13,57.44
13,61.96
13,59.88
13,69.25
13,52.04
13,54.29
13,59.69
13,65.84
13,63.16
13,61.34
13,58.56
13,66.45
13,53.99
13,63.2
13,50.93
13,64.15
13,63.63
13,67.19
13,69.87
13,60.85
13,56.85
13,69.66
13,64.34
13,61.45
13,52.41
13,57.54
13,58.87
13,56.57
13,53.95
13,61.17
13,63.95
13,57.27
13,56.8
13,51.23
13,59.65
13,63.15
13,61.55
13,57.28
13,57.98
13,57.75
13,65.53
13,60.05
13,60.65
13,63.84
13,57.47
13,61.84
13,62.01
13,64.71
13,50.8
13,58.74
13,63.51
13,52.32
13,69.11
13,61.41
13,59.41
13,56.36
13,64.49
13,57.83
13,57.43
13,58.52
13,54.35
13,55.78
13,57.18
13,61.61
13,53.53
13,62.05
13,67.68
13,59.37
13,64.21
13,55.04
13,61.79
13,58.3
13,62.63
13,60.43
13,60.56
13,67.79
13,60.76
13,60.58
13,59.29
13,51.69
13,60.66
13,65.5
13,58.35
13,62.07
13,52.74
13,61.06
13,61.38
13,58.74
13,53.49
13,62.64
13,57.78
13,57.77
13,64.23
13,70.24
13,51.29
13,57.1
13,58.37
13,60.01
13,57.16
13,62
13,58.13
13,57.66
13,63.24
13,61.43
13,54.54
13,64.01
13,59.71
13,63.18
13,63.74
13,60.51
13,61.78
13,60.56
13,57.61
13,60.46
13,62.39
13,57.26
13,62.72
13,54.22
13,64.29
13,64.94
13,61.24
13,56.74
13,56.53
13,53.15
13,58.98
13,61.53
13,61.04
13,56.34
13,69.4
13,61.1
13,61.97
13,54.9
13,59.24
13,54.11
13,57.28
13,62.02
13,63.14
13,64.77
13,61.32
13,59.2
13,64.08
13,57.56
13,67.49
13,66.29
13,56.66
13,62.87
13,50.54
13,50.83
13,58.76
13,58.95
13,61.08
13,63.13
13,60.94
13,57.22
13,54
13,66.8
13,60.21
13,62.26
13,54.11
13,59.79
13,61.92
13,62.09
13,62.07
13,55.78
13,57.78
13,61.26
13,59.78
13,56.7
13,58.63
13,60.95
13,62.09
13,59.42
13,58.78
13,64.15
13,60.17
13,59.47
13,64.19
13,64.44
13,58.55
13,60.72
13,58.37
13,59.28
13,55.07
13,64.02
13,63.5
13,58.62
13,64.92
13,60.59
13,59.66
13,56.63
13,64.88
13,60.7
13,58.15
13,55.89
13,54.48
13,64.98
13,63.25
13,59.68
13,63.85
13,70.23
13,54.63
13,64.84
13,55.27
13,60.12
13,56.78
13,56.13
13,56.89
13,56.03
13,63.68
13,59.72
13,58.52
13,60.69
13,58.54
13,55
13,62.17
13,64.34
13,59.26
13,68.96
13,61.24
13,53.63
13,62.76
13,60.87
13,57.76
13,62.8
13,59.02
13,46.74
13,51.85
13,62.13
13,62.03
13,66.42
13,62.11
13,54
13,60.13
13,64.94
13,52.06
13,58.39
13,59.76
13,55.35
13,61.96
13,63.85
13,57.98
13,61.65
13,60.28
13,60.28
13,55.87
13,55.42
13,56.63
13,66.91
13,70.54
13,59.55
13,63.93
13,63.82
13,60.82
13,57
13,65.19
13,60.87
13,58.8
13,63.96
13,64.16
13,66.29
13,64.52
13,60.17
13,71.19
13,60.94
13,63.96
13,61.82
13,61.64
13,65.95
13,60.09
13,68.38
13,65.12
13,53.75
13,52.24
13,64.49
13,60.98
13,59.18
13,61.48
13,48.45
13,59.69
13,72.35
13,61.99
13,56.38
13,61.69
13,56.74
13,66.66
13,62.21
13,61.35
13,57.26
13,66.75
13,55.28
13,58.58
13,62.98
13,57.93
13,58.13
13,59.49
13,58.22
13,57.89
13,56.21
13,67.17
13,65.23
13,59.19
13,63.01
13,65.74
13,62.75
13,58.18
13,57.44
13,53.71
13,63.76
13,55.08
13,52.25
13,57.3
13,68.25
13,52.98
13,60.24
13,62.74
13,62.68
13,60.8
13,74.03
13,65.84
13,55.01
13,55.41
13,56.26
13,56.96
13,58.95
13,54
13,58.39
13,53.62
13,60.41
13,58.68
13,57.59
13,66.67
13,60.09
13,63.57
13,64.63
13,53.98
13,51.53
13,58.33
13,61.89
13,57.27
13,62.45
13,65.87
13,69.55
13,53.8
13,63.43
13,52.72
13,60.88
13,60.31
13,63.81
13,60.22
13,61.83
13,59.68
13,65.61
13,52.97
13,64.38
13,55.29
13,61.38
13,59.68
13,66.78
13,55.26
13,54.45
13,58.42
13,62.7
13,69.78
13,64.75
13,62.99
13,55.85
13,62.43
13,56.77
13,62.6
13,55.22
13,57.81
13,55.22
13,59.32
13,55.41
13,61.6
13,57.1
13,69.72
13,55.42
13,57.97
13,58.1
13,57.37
13,54.41
13,52.64
13,66.08
13,62.58
13,50.95
13,59.21
13,60.6
13,62.77
13,62.5
13,60.25
13,70.56
13,52.31
13,60
13,56.12
13,58.74
13,59.26
13,59.69
13,65.06
13,59.79
13,56
13,62.41
13,51.55
13,60.75
13,63.32
13,60.85
13,63.72
13,60.88
13,63.41
13,61.03
13,57.28
13,64.52
13,55.71
13,57.06
13,55.51
13,63.62
13,61.24
13,54.51
13,59.04
13,50.7
13,61.31
13,65.12
13,58.26
13,61.75
13,65.64
13,59.42
13,63.79
13,66.11
13,63.88
13,59.44
13,56.18
13,62
13,63.53
13,59.4
13,56.53
13,65.23
13,55.56
13,59.19
13,59.2
13,59.64
13,65.5
13,60.22
13,55.79
13,63.49
13,60.13
13,57.54
13,66.58
13,56.81
13,54.35
13,59.29
13,60.04
13,61.61
13,61.46
13,56.8
13,50.08
13,66.89
13,65.59
13,59.01
13,58.81
13,56.24
13,65.95
13,61.91
13,63.69
13,57.8
13,58.22
13,53.62
13,64.98
13,65.83
13,57.1
13,57.62
13,56.31
13,53.46
13,54.86
13,70.15
13,64.79
13,57.86
13,66.26
13,68.7
13,59.85
13,59.44
13,56.9
13,65.08
13,61.22
13,64.3
13,62.18
13,57.25
13,64.03
13,54.55
13,62.09
13,59.91
13,55.8
13,58
13,57.41
13,63.57
13,60.73
13,56.67
13,59.3
13,50.78
13,54.54
13,63.34
13,63.39
13,54.91
13,50.82
13,59.45
13,50.68
13,60.02
13,61.64
13,56.32
13,63.2
13,62.47
13,63.63
13,62.58
13,61.36
13,62.87
13,56.2
13,59.1
13,64.49
13,54.75
13,65.3
13,70.08
13,51.96
13,62.89
13,63.29
13,65.28
13,59.37
13,57.14
13,56.25
13,63.06
13,59.43
13,64.09
13,57.19
13,59.18
13,60.06
13,65.98
13,62.33
13,56.73
13,60.61
13,64.63
13,60.75
13,55.96
13,55.56
13,70.37
13,57.67
13,53.73
13,52.34
13,63.09
13,54.17
13,57.34
13,64.05
13,67.13
13,60.39
13,62.12
13,64.06
13,63.39
13,60.48
13,54.73
13,49.34
13,59.22
13,65.11
13,51.16
13,61.41
13,56.88
13,60.84
13,64.02
13,55.22
13,56.24
13,64.56
13,60.71
13,57.95
13,60.72
13,62.49
13,62.37
13,59.68
13,62.42
13,58.28
13,55.69
13,55.72
13,66.64
13,65.16
13,59.72
13,59.65
13,60.95
13,58.64
13,59
13,61.02
13,56.86
13,50.33
13,64.98
13,65.39
13,63.67
13,60.12
13,57.65
13,65.76
13,58.13
13,61.09
13,54.71
13,62.05
13,65.5
13,63.69
13,68.43
13,55.1
13,64.29
13,57.2
13,60.54
13,50.79
13,59.39
13,52.46
13,56.82
13,59.96
13,61.11
13,53.21
13,54.23
13,63.6
13,58.09
13,55.21
13,60.29
13,57.45
13,61.45
13,56.4
13,67.78
13,55.77
13,64.13
13,63.09
13,59.7
13,61.03
13,54.83
13,60.19
13,57.15
13,54.44
13,65.9
13,64.58
13,57.43
13,61.2
13,65.68
13,61.03
13,61.86
13,58.69
13,62.42
13,57.39
13,65.7
13,58.57
13,58.85
13,60.96
13,51.25
13,56.16
13,51.54
13,61.92
13,55.2
13,53.92
13,61.53
13,61.04
13,56.56
13,58.42
13,59.3
13,58.48
13,68.39
13,63.05
13,61.3
13,60
13,63.58
13,55.7
13,58.78
13,61.86
13,71.5
13,67.72
13,62.12
13,62.43
13,56.8
13,56.98
13,57.36
13,56.22
13,60.6
13,59.11
13,62.53
13,63.85
13,59.89
13,65.94
13,65.31
13,61.36
13,58.05
13,63.5
13,57.94
13,61.56
13,58.14
13,46.27
13,63.43
13,66.19
13,67.49
13,60.53
13,58.31
13,53.88
13,55.72
13,61.74
13,60.49
13,60.57
13,58.69
13,56.87
13,62.88
13,50.91
13,58.41
13,61.07
13,56.76
13,55.43
13,66.47
13,60.92
13,55.94
13,62.4
13,54.64
13,62.58
13,54.93
13,57.77
13,58.89
13,55.63
13,65.69
13,65.34
13,55.04
13,57.2
13,64.1
13,66.51
13,58.85
13,62.3
13,58.18
13,58.11
13,53.84
13,62.6
13,58.16
13,59.58
13,61.01
13,50.31
13,63.31
13,56.85
13,56.81
13,61.12
13,65.4
13,56.91
13,62.57
13,58.55
13,62.24
13,61.75
13,56.46
13,62.38
13,50.64
13,59.63
13,59.6
13,60.79
13,56.87
13,57.82
13,57.87
13,57.5
13,63
13,66.89
13,63.48
13,60.09
13,58.74
13,62.05
13,54.53
13,62.52
13,66.23
13,61.61
13,66.5
13,52.73
13,55.95
13,58.39
13,51.89
13,59.32
13,56.23
13,63.7
13,60.7
13,56.42
13,69.18
13,67.11
13,54.96
13,61.07
13,59.55
13,58.2
13,70.54
13,57.45
13,59.71
13,49.38
13,60.83
13,58.29
13,65.39
13,59.59
13,62.87
13,58.43
13,60.8
13,59.43
13,57.75
13,65.57
13,63.48
13,57.83
13,59.8
13,58.95
13,55.45
13,63.24
13,52.61
13,54
13,57.19
13,55.65
13,62.7
13,56.12
13,60.27
13,64.84
13,55.41
13,60.83
13,56.95
13,61.79
13,65.7
13,68.25
13,58.9
13,57.06
13,59.62
13,61.61
13,52.48
13,63.89
13,56.95
13,57.16
13,63.38
13,53.41
13,64.47
13,56.79
13,55.35
13,62.25
13,55.26
13,50.38
13,58.15
13,57.7
13,63.82
13,58.34
13,60.14
13,54.27
13,60.27
13,66.6
13,61.64
13,59.06
13,59.59
13,57.54
13,54.16
13,67.95
13,62.27
13,50.74
13,62.04
13,55.74
13,61.55
13,64.75
13,54.88
13,57
13,59.13
13,56.58
13,60.35
13,59.11
13,56.73
13,57.08
13,56.6
13,64.69
13,58.29
13,52.26
13,58.89
13,60.89
13,49.34
13,57.91
13,64.13
13,58.82
13,60.96
13,52.21
13,67.98
13,59.82
13,63.96
13,64.3
13,56.83
13,59.66
13,66.52
13,64.64
13,56.07
13,61.88
13,62.46
13,62.41
13,56.43
13,64.24
13,59
13,60.22
13,65.88
13,65.35
13,64.5
13,59.87
13,56.42
13,56.49
13,56.67
13,60.68
13,63.13
13,64.58
13,58.58
13,58.4
13,62.8
13,56.09
13,57.11
13,60.89
13,58.97
13,66.67
13,61.85
13,55.79
13,58.7
13,58.51
13,59.28
13,55.92
13,58.58
13,62.93
13,58.11
13,65.36
13,58.79
13,53.59
13,70.02
13,61.75
13,59.14
13,63.28
13,53.03
13,61.55
13,62.96
13,65.55
13,53.22
13,58.71
13,54.33
13,61.69
13,60.03
13,64.02
13,55.36
13,51.73
13,56.15
13,59.69
13,57.84
13,60.85
13,60.03
13,60.86
13,64.57
13,62.51
13,59.15
13,62.38
13,50.91
13,54.34
13,61.91
13,63.88
13,60.45
13,61.33
13,54.94
13,63.68
13,60.57
13,62.63
13,56.48
13,60.4
13,61.58
13,63.41
13,63.85
13,58.95
13,62.06
13,57.41
13,62.46
13,50.11
13,65.33
13,60.27
13,60.4
13,60.28
13,52.38
13,51.93
13,56.87
13,60.61
13,64.88
13,66.1
13,55.19
13,57.69
13,58.96
13,59.39
13,63.77
13,67.21
13,60.57
13,58.64
13,55.68
13,60.44
13,63.64
13,61.31
13,59.86
13,58.06
13,64.78
13,56.4
13,60.86
13,57.02
13,60.17
13,56.97
13,59.46
13,55.88
13,63.74
13,63.55
13,60.06
13,63.46
13,57.04
13,60.53
13,62.24
13,68.66
13,63.03
13,63.17
13,62.6
13,57.99
13,58.17
13,61.37
13,67.09
13,57.18
13,58.87
13,62.29
13,50.26
13,60.06
13,60.29
13,61.64
13,62.25
13,68.71
13,58.84
13,60.28
13,64.42
13,61.08
13,58.76
13,65.49
13,64.83
13,72.18
13,60.65
13,63.2
13,55.55
